,ID,D_Batch,D_gas,D_Glp,D_Reg_variable,D_capex_perfo,I_GLP,I_API_GLP_M,Unc_MultCAPEXFacilidades_Jaz,Unc_MultOPEX_UGEJaz,Total_VPN,volumen_Mbls,Capex,opex
398,398.0,0.0,1.0,0.0,2.0,2.0,5000.0,4.0,0.9,0.95,-337.5187652785235,69.6172104374998,637.393003752819,1367.6676995919204
399,399.0,0.0,1.0,0.0,2.0,2.0,8000.0,3.5,1.0,0.95,-367.11122752890816,69.6172104374998,677.52351528091,1367.6676995919204
400,400.0,0.0,1.0,0.0,2.0,2.0,5000.0,2.0,1.0,1.0,-372.0161767862393,69.6172104374998,677.52351528091,1379.5260135813996
401,401.0,0.0,1.0,0.0,2.0,2.0,5000.0,2.0,0.7,0.95,-278.33384077775446,69.6172104374998,557.1319806966371,1367.6676995919204
402,402.0,0.0,1.0,0.0,2.0,2.0,8000.0,2.5,1.0,1.0,-372.0161767862393,69.6172104374998,677.52351528091,1379.5260135813996
403,403.0,0.0,1.0,0.0,2.0,2.0,5000.0,2.5,0.7,1.0,-283.2387900350857,69.6172104374998,557.1319806966371,1379.5260135813996
404,404.0,0.0,1.0,0.0,2.0,2.0,8000.0,3.0,1.0,0.95,-367.11122752890816,69.6172104374998,677.52351528091,1367.6676995919204
405,405.0,0.0,1.0,0.0,2.0,2.0,7000.0,2.5,1.0,1.0,-372.0161767862393,69.6172104374998,677.52351528091,1379.5260135813996
406,406.0,0.0,1.0,0.0,2.0,2.0,8000.0,2.0,1.0,0.9,-362.2062782715768,69.6172104374998,677.52351528091,1355.8093856024414
407,407.0,0.0,1.0,0.0,2.0,2.0,8000.0,4.0,0.7,0.9,-273.42889152042306,69.6172104374998,557.1319806966371,1355.8093856024414
408,408.0,0.0,1.0,0.0,2.0,2.0,8000.0,4.0,0.7,0.95,-278.33384077775446,69.6172104374998,557.1319806966371,1367.6676995919204
409,409.0,0.0,1.0,0.0,2.0,2.0,5000.0,3.0,1.0,0.95,-367.11122752890816,69.6172104374998,677.52351528091,1367.6676995919204
410,410.0,0.0,1.0,0.0,2.0,2.0,6000.0,2.5,1.0,0.9,-362.2062782715768,69.6172104374998,677.52351528091,1355.8093856024414
411,411.0,0.0,1.0,0.0,2.0,2.0,5000.0,2.0,1.0,0.9,-362.2062782715768,69.6172104374998,677.52351528091,1355.8093856024414
412,412.0,0.0,1.0,0.0,2.0,2.0,7000.0,2.0,0.9,1.0,-342.4237145358548,69.6172104374998,637.393003752819,1379.5260135813996
413,413.0,0.0,1.0,0.0,2.0,2.0,8000.0,2.5,1.0,1.0,-372.0161767862393,69.6172104374998,677.52351528091,1379.5260135813996
414,414.0,0.0,1.0,0.0,2.0,2.0,7000.0,3.5,0.7,1.0,-283.2387900350857,69.6172104374998,557.1319806966371,1379.5260135813996
415,415.0,0.0,1.0,0.0,2.0,2.0,7000.0,4.0,0.8,1.0,-312.8312522854702,69.6172104374998,597.2624922247281,1379.5260135813996
416,416.0,0.0,1.0,0.0,2.0,2.0,7000.0,2.0,0.7,0.9,-273.42889152042306,69.6172104374998,557.1319806966371,1355.8093856024414
417,417.0,0.0,1.0,0.0,2.0,2.0,7000.0,4.0,1.0,1.0,-372.0161767862393,69.6172104374998,677.52351528091,1379.5260135813996
418,418.0,0.0,1.0,0.0,2.0,2.0,5000.0,2.0,1.0,0.95,-367.11122752890816,69.6172104374998,677.52351528091,1367.6676995919204
419,419.0,0.0,1.0,0.0,2.0,2.0,8000.0,3.0,1.0,1.0,-372.0161767862393,69.6172104374998,677.52351528091,1379.5260135813996
420,420.0,0.0,1.0,0.0,2.0,2.0,6000.0,3.0,0.8,0.95,-307.92630302813905,69.6172104374998,597.2624922247281,1367.6676995919204
421,421.0,0.0,1.0,0.0,2.0,2.0,8000.0,4.0,0.7,0.9,-273.42889152042306,69.6172104374998,557.1319806966371,1355.8093856024414
422,422.0,0.0,1.0,0.0,2.0,2.0,6000.0,2.5,0.8,1.0,-312.8312522854702,69.6172104374998,597.2624922247281,1379.5260135813996
423,423.0,0.0,1.0,0.0,2.0,2.0,7000.0,3.0,0.9,1.0,-342.4237145358548,69.6172104374998,637.393003752819,1379.5260135813996
424,424.0,0.0,1.0,0.0,2.0,2.0,7000.0,4.0,0.8,0.9,-303.02135377080776,69.6172104374998,597.2624922247281,1355.8093856024414
425,425.0,0.0,1.0,0.0,2.0,2.0,7000.0,3.5,0.8,0.9,-303.02135377080776,69.6172104374998,597.2624922247281,1355.8093856024414
426,426.0,0.0,1.0,0.0,2.0,2.0,6000.0,3.0,0.9,1.0,-342.4237145358548,69.6172104374998,637.393003752819,1379.5260135813996
427,427.0,0.0,1.0,0.0,2.0,2.0,7000.0,4.0,0.8,0.9,-303.02135377080776,69.6172104374998,597.2624922247281,1355.8093856024414
428,428.0,0.0,1.0,0.0,2.0,2.0,7000.0,4.0,0.8,0.95,-307.92630302813905,69.6172104374998,597.2624922247281,1367.6676995919204
429,429.0,0.0,1.0,0.0,2.0,2.0,6000.0,4.0,0.9,0.9,-332.6138160211923,69.6172104374998,637.393003752819,1355.8093856024414
430,430.0,0.0,1.0,0.0,2.0,2.0,7000.0,4.0,1.0,0.9,-362.2062782715768,69.6172104374998,677.52351528091,1355.8093856024414
431,431.0,0.0,1.0,0.0,2.0,2.0,7000.0,2.0,0.7,1.0,-283.2387900350857,69.6172104374998,557.1319806966371,1379.5260135813996
432,432.0,0.0,1.0,0.0,2.0,2.0,8000.0,4.0,1.0,0.95,-367.11122752890816,69.6172104374998,677.52351528091,1367.6676995919204
433,433.0,0.0,1.0,0.0,2.0,2.0,8000.0,2.0,0.7,0.9,-273.42889152042306,69.6172104374998,557.1319806966371,1355.8093856024414
434,434.0,0.0,1.0,0.0,2.0,2.0,5000.0,3.0,0.7,1.0,-283.2387900350857,69.6172104374998,557.1319806966371,1379.5260135813996
435,435.0,0.0,1.0,0.0,2.0,2.0,7000.0,2.0,0.7,1.0,-283.2387900350857,69.6172104374998,557.1319806966371,1379.5260135813996
436,436.0,0.0,1.0,0.0,2.0,2.0,7000.0,2.5,0.7,0.9,-273.42889152042306,69.6172104374998,557.1319806966371,1355.8093856024414
437,437.0,0.0,1.0,0.0,2.0,2.0,6000.0,3.5,0.8,1.0,-312.8312522854702,69.6172104374998,597.2624922247281,1379.5260135813996
438,438.0,0.0,1.0,0.0,2.0,2.0,8000.0,3.5,1.0,1.0,-372.0161767862393,69.6172104374998,677.52351528091,1379.5260135813996
439,439.0,0.0,1.0,0.0,2.0,2.0,5000.0,3.0,0.7,1.0,-283.2387900350857,69.6172104374998,557.1319806966371,1379.5260135813996
440,440.0,0.0,1.0,0.0,2.0,2.0,6000.0,2.5,1.0,1.0,-372.0161767862393,69.6172104374998,677.52351528091,1379.5260135813996
441,441.0,0.0,1.0,0.0,2.0,2.0,6000.0,2.0,0.7,1.0,-283.2387900350857,69.6172104374998,557.1319806966371,1379.5260135813996
442,442.0,0.0,1.0,0.0,2.0,2.0,8000.0,2.0,0.9,0.9,-332.6138160211923,69.6172104374998,637.393003752819,1355.8093856024414
443,443.0,0.0,1.0,0.0,2.0,2.0,7000.0,2.5,0.7,0.95,-278.33384077775446,69.6172104374998,557.1319806966371,1367.6676995919204
444,444.0,0.0,1.0,0.0,2.0,2.0,8000.0,3.5,0.8,1.0,-312.8312522854702,69.6172104374998,597.2624922247281,1379.5260135813996
445,445.0,0.0,1.0,0.0,2.0,2.0,5000.0,4.0,0.9,0.9,-332.6138160211923,69.6172104374998,637.393003752819,1355.8093856024414
446,446.0,0.0,1.0,0.0,2.0,2.0,5000.0,3.5,0.7,0.95,-278.33384077775446,69.6172104374998,557.1319806966371,1367.6676995919204
447,447.0,0.0,1.0,0.0,2.0,2.0,8000.0,3.0,1.0,0.95,-367.11122752890816,69.6172104374998,677.52351528091,1367.6676995919204
448,448.0,0.0,1.0,0.0,2.0,2.0,8000.0,4.0,0.9,0.95,-337.5187652785235,69.6172104374998,637.393003752819,1367.6676995919204
